"title","url","classification"
"Perilous Night","https://api.nga.gov/iiif/cb91c89e-e1f0-415d-89b5-e585cab885db/full/!200,200/0/default.jpg","Painting"
"Soldiers Playing Cards and Dice (The Cheats)","https://api.nga.gov/iiif/cbcf2fc9-cd57-4132-a2f8-89ede31cfe1a/full/!200,200/0/default.jpg","Painting"
"Cottage Scenery","https://api.nga.gov/iiif/cba69cdf-4503-4439-9be3-93706a0f27db/full/!200,200/0/default.jpg","Painting"
"Gathering Wild Rice - Winnebago","https://api.nga.gov/iiif/cbf2c5ad-723d-4327-ab55-f5c633b8da82/full/!200,200/0/default.jpg","Painting"
"Reclining Nude","https://api.nga.gov/iiif/cbd6c212-58d4-47c3-88cb-ee2074e38f05/full/!200,200/0/default.jpg","Painting"
"Untitled (woman and girl by a window)","https://api.nga.gov/iiif/cbb9789d-4bc2-446f-8ff9-f7bfe5cdf2c0/full/!200,200/0/default.jpg","Painting"
"Lessing J. Rosenwald","https://api.nga.gov/iiif/cc08e806-e8bd-449e-bf6a-fe4061a04d17/full/!200,200/0/default.jpg","Painting"
"""Paint Me"" - Apachee","https://api.nga.gov/iiif/cc24f1da-a5ca-4559-a769-6bf487bee2c9/full/!200,200/0/default.jpg","Painting"
"The Mourning Saint John the Evangelist","https://api.nga.gov/iiif/cbfa8d2d-dd02-4101-94be-15413ecf717f/full/!200,200/0/default.jpg","Painting"
"Rowley","https://api.nga.gov/iiif/cc0c692a-61b1-4ffc-9836-14f39faa9f69/full/!200,200/0/default.jpg","Painting"
"Black Hawk and Five Other Saukie Prisoners","https://api.nga.gov/iiif/cc75d81f-86ea-4f91-a83a-6cc19326bca8/full/!200,200/0/default.jpg","Painting"
"Saint Peter","https://api.nga.gov/iiif/ccb186ea-d5ac-44e1-966c-766dc0a4f023/full/!200,200/0/default.jpg","Painting"
"Fruit, Jug, and a Glass","https://api.nga.gov/iiif/cc9782fa-54f6-4963-96c9-da116a03450e/full/!200,200/0/default.jpg","Painting"
"Red Star","https://api.nga.gov/iiif/cd173643-340a-470f-8e3e-61a38d8266d4/full/!200,200/0/default.jpg","Painting"
"The Virgin Reading","https://api.nga.gov/iiif/cca0f72f-3468-4e55-b090-f897bf5bbab2/full/!200,200/0/default.jpg","Painting"
"Excavating a Canoe - Nayas Indians","https://api.nga.gov/iiif/cd1d9904-0d6b-48e4-9c45-c5090bdf061f/full/!200,200/0/default.jpg","Painting"
"Maud Murray Dale (Mrs. Chester Dale)","https://api.nga.gov/iiif/cd0ad4f4-c7d5-4798-8c07-3b97302165d4/full/!200,200/0/default.jpg","Painting"
"Ace of Clubs and Four of Diamonds","https://api.nga.gov/iiif/cceba27f-17c0-4f1c-9cd1-620519c09342/full/!200,200/0/default.jpg","Painting"
"The Reverend John Albert Ryan","https://api.nga.gov/iiif/cd4e1f02-c0c8-41a7-8f1c-1198238d5c72/full/!200,200/0/default.jpg","Painting"
"The Tragic Actor (Rouvière as Hamlet)","https://api.nga.gov/iiif/cd58282b-1b91-47f3-8434-03f91efb6f9d/full/!200,200/0/default.jpg","Painting"
"The Crucifixion","https://api.nga.gov/iiif/cd382af4-5334-485a-8121-c52ce7abf13a/full/!200,200/0/default.jpg","Painting"
"The Rape of the Sabine Women","https://api.nga.gov/iiif/cd91de24-4a9e-44ac-a5ec-401ec5a53caf/full/!200,200/0/default.jpg","Painting"
"Conviviality Near the Inn","https://api.nga.gov/iiif/cd3ab444-8451-4661-bfea-e0dd0e386296/full/!200,200/0/default.jpg","Painting"
"Leverett Pond","https://api.nga.gov/iiif/cd5f264c-449c-41d5-a77b-7c20b2b38173/full/!200,200/0/default.jpg","Painting"
"Two Dogs in a Deserted Street","https://api.nga.gov/iiif/cdb3e8ad-2fd0-4b21-b9fe-62264d35b413/full/!200,200/0/default.jpg","Painting"
"Satan's Flag","https://api.nga.gov/iiif/cd7f6bf9-73f1-4eb3-9b92-03b0f29fbbf5/full/!200,200/0/default.jpg","Painting"
"No. 17 [or] No. 15","https://api.nga.gov/iiif/cdef8773-6058-4a73-aee0-6eacce555bbd/full/!200,200/0/default.jpg","Painting"
"Figures on the Beach","https://api.nga.gov/iiif/cdaccfb5-72ad-4eab-a6dc-3c63ac2bf667/full/!200,200/0/default.jpg","Painting"
"Petite musique pour Edith (A Little Musical Number for Edith)","https://api.nga.gov/iiif/cdf84914-7df2-4fce-8cf6-d5021a77a5d2/full/!200,200/0/default.jpg","Painting"
"Patagon Chief, His Brother, and Daughter","https://api.nga.gov/iiif/cdd1248e-f78c-4892-934e-a475ee2baffa/full/!200,200/0/default.jpg","Painting"
"Philip, Lord Wharton","https://api.nga.gov/iiif/ce20d3a1-e224-42f4-8eda-3a52e1adb07f/full/!200,200/0/default.jpg","Painting"
"The Beach","https://api.nga.gov/iiif/ce2428ad-dd31-4049-8f9a-d63ae483070e/full/!200,200/0/default.jpg","Painting"
"The Bridge of Louis Philippe","https://api.nga.gov/iiif/ce2e25da-4383-426f-933b-e06c3fabac1f/full/!200,200/0/default.jpg","Painting"
"Untitled (man and woman holding hands)","https://api.nga.gov/iiif/ce2fd8b5-0440-4d1b-8c75-c5cb2c954d60/full/!200,200/0/default.jpg","Painting"
"Table Set in a Garden","https://api.nga.gov/iiif/ce4a22da-6db1-4f0a-87d5-13b1895b6920/full/!200,200/0/default.jpg","Painting"
"Four-Panel Screen","https://api.nga.gov/iiif/ce0ccbec-f4e6-4d7e-af41-e0b568f726eb/full/!200,200/0/default.jpg","Painting"
"Matilda Caroline Cruger","https://api.nga.gov/iiif/ce1cdccd-f996-45ce-b3d4-78bb2faf9653/full/!200,200/0/default.jpg","Painting"
"Scene from Ancient History","https://api.nga.gov/iiif/ce14cdf4-fedc-4229-bb08-7f50d89f3871/full/!200,200/0/default.jpg","Painting"
"Still Life with Figs and Bread","https://api.nga.gov/iiif/ce3b93db-19f3-47c2-bbe8-2914619e86ee/full/!200,200/0/default.jpg","Painting"
"Orpheus","https://api.nga.gov/iiif/ce416206-8ba6-4eb3-b05c-8172fafab670/full/!200,200/0/default.jpg","Painting"
"Mrs. John Taylor","https://api.nga.gov/iiif/ce6561c4-2c7f-4355-9fea-fa3c1efa4b53/full/!200,200/0/default.jpg","Painting"
"Head of a Woman","https://api.nga.gov/iiif/ce67845d-e424-4f0f-9eff-facb88a7328c/full/!200,200/0/default.jpg","Painting"
"Saint Judas Thaddeus","https://api.nga.gov/iiif/ce6b3e55-a43c-4555-949d-f6bf60600bce/full/!200,200/0/default.jpg","Painting"
"Madonna and Child Enthroned","https://api.nga.gov/iiif/ce4d7f93-8bcf-4f88-a9c1-bea5c5a9b425/full/!200,200/0/default.jpg","Painting"
"Collected Collector (Portrait of Herb)","https://api.nga.gov/iiif/ce84f9f0-f5ca-4868-ba6e-49b6123696a5/full/!200,200/0/default.jpg","Painting"
"Margaret (""Gretchen"") Strong","https://api.nga.gov/iiif/ce89e17e-841b-4eb2-bd36-b7484f05e5ef/full/!200,200/0/default.jpg","Painting"
"Artist and Model","https://api.nga.gov/iiif/ce8a7a7f-14f1-4780-ba00-20421e130b2f/full/!200,200/0/default.jpg","Painting"
"The Adoration of the Magi","https://api.nga.gov/iiif/cec0d2f6-ba96-43b4-8156-a235554f7e13/full/!200,200/0/default.jpg","Painting"
"Country Dance","https://api.nga.gov/iiif/ce8caedd-e430-4833-9097-f9d7a003d978/full/!200,200/0/default.jpg","Painting"
"The Way XI","https://api.nga.gov/iiif/ceab0d68-47c4-4a61-ba20-7ba925f7e760/full/!200,200/0/default.jpg","Painting"
"Slaves' Dance - Saukie","https://api.nga.gov/iiif/ce9bbbbe-adc3-4cde-94e1-7c74a61e95e5/full/!200,200/0/default.jpg","Painting"
"Woman Seated in an Armchair","https://api.nga.gov/iiif/ced36de1-6794-4d56-b4b8-ba9d539275cd/full/!200,200/0/default.jpg","Painting"
"Young Woman in an Interior","https://api.nga.gov/iiif/cec223de-bf79-46d6-acb0-73fb36c34920/full/!200,200/0/default.jpg","Painting"
"Madonna and Child","https://api.nga.gov/iiif/cec41beb-e9a3-447e-9529-2aa4f5b857ac/full/!200,200/0/default.jpg","Painting"
"Shoot Six","https://api.nga.gov/iiif/cecc7835-55c3-402e-abbe-eb8babe92be7/full/!200,200/0/default.jpg","Painting"
"Untitled","https://api.nga.gov/iiif/cee324ec-de02-4683-a71a-b0d5fc879e29/full/!200,200/0/default.jpg","Painting"
"Swamp Maple (4:30)","https://api.nga.gov/iiif/cee66f21-05f2-4009-80e6-3e6b282966a9/full/!200,200/0/default.jpg","Painting"
"Portrait of a Young Man","https://api.nga.gov/iiif/cf1d1ebf-4149-4d9b-ab3c-bcbcc604893b/full/!200,200/0/default.jpg","Painting"
"Bindo Altoviti","https://api.nga.gov/iiif/cefaf073-45ad-49d7-9acb-446357f72047/full/!200,200/0/default.jpg","Painting"
"The Judgment Day","https://api.nga.gov/iiif/cf358246-d507-429a-a379-1ddbce64f0ea/full/!200,200/0/default.jpg","Painting"
"Joseph Coolidge","https://api.nga.gov/iiif/cf1f6b6a-671a-45d2-bb54-bd6eda234f54/full/!200,200/0/default.jpg","Painting"
"A Crow Village of Skin Tents on the Salmon River","https://api.nga.gov/iiif/cfb46cdb-3dd0-439b-9705-af875460bbc3/full/!200,200/0/default.jpg","Painting"
"Ann Calvert Stuart Robinson (Mrs. William Robinson)","https://api.nga.gov/iiif/cfa0016f-41bd-4e16-a94e-a7e349652ff0/full/!200,200/0/default.jpg","Painting"
"Moth Dance","https://api.nga.gov/iiif/cf271962-2f1d-4ff3-8466-9f276855cd53/full/!200,200/0/default.jpg","Painting"
"Waiting for the Audition","https://api.nga.gov/iiif/cfe24722-2d40-4824-b1f9-acf5a0dea5ed/full/!200,200/0/default.jpg","Painting"
"Madonna and Child","https://api.nga.gov/iiif/d0273882-086e-437d-b0e0-6898631621f6/full/!200,200/0/default.jpg","Painting"
"Still Life","https://api.nga.gov/iiif/d038e9a3-c6f1-459c-9662-522288a2f720/full/!200,200/0/default.jpg","Painting"
"Self-Portrait with White Collar","https://api.nga.gov/iiif/d03028d8-8e7a-477e-98a4-3175ac424b9f/full/!200,200/0/default.jpg","Painting"
"Untitled (woman with sculpture)","https://api.nga.gov/iiif/d0315c16-5034-42ac-aba7-f3c521bed52f/full/!200,200/0/default.jpg","Painting"
"Madonna and Child","https://api.nga.gov/iiif/d03d911a-9d6d-4eb5-ab44-298db3d40c10/full/!200,200/0/default.jpg","Painting"
"Green River Cliffs, Wyoming","https://api.nga.gov/iiif/d03eb796-1bff-4221-99a7-58d139d3ec96/full/!200,200/0/default.jpg","Painting"
"The Party","https://api.nga.gov/iiif/d0775e5f-a18a-4c29-89af-4f0af4423211/full/!200,200/0/default.jpg","Painting"
"Boston Harbor","https://api.nga.gov/iiif/d07b22d1-0827-4942-837f-91b090f591eb/full/!200,200/0/default.jpg","Painting"
"Madison Square, Snow","https://api.nga.gov/iiif/d0d76f21-3750-4ab5-b772-e046d638e96a/full/!200,200/0/default.jpg","Painting"
"An Aztec Sculptor","https://api.nga.gov/iiif/d084076a-25c7-471b-adba-ee2506b0fadb/full/!200,200/0/default.jpg","Painting"
"Young Lady Wearing a Mantilla and Basquina","https://api.nga.gov/iiif/d0840afa-9aaf-49c0-8e2f-b3dff652bf2d/full/!200,200/0/default.jpg","Painting"
"Miss Daggett of New Haven, Connecticut (possibly Amelia Martha)","https://api.nga.gov/iiif/d08855df-fa26-41ff-ab62-6f5def210926/full/!200,200/0/default.jpg","Painting"
"Christopher Columbus and His Son at La Rábida","https://api.nga.gov/iiif/d0c57166-ee9c-4723-898c-dc69592a3654/full/!200,200/0/default.jpg","Painting"
"Zirchow VII","https://api.nga.gov/iiif/d0c6213e-777e-48e9-8ec1-43e62aee0aff/full/!200,200/0/default.jpg","Painting"
"Madonna of Saint Jerome","https://api.nga.gov/iiif/d0cac222-700a-4303-a9a6-dcdb13ce78a4/full/!200,200/0/default.jpg","Painting"
"Evening","https://api.nga.gov/iiif/d0651100-91d2-47c7-8310-6aa01c173e8f/full/!200,200/0/default.jpg","Painting"
"A Stone Warrior, His Wife, and a Boy","https://api.nga.gov/iiif/d0ab1f33-1ec6-445a-88c4-93de4c5d1255/full/!200,200/0/default.jpg","Painting"
"Thru the Window","https://api.nga.gov/iiif/d13eb8f1-8239-4362-853d-74fe705147fc/full/!200,200/0/default.jpg","Painting"
"Singerie: The Dance","https://api.nga.gov/iiif/d0bbcc41-f11f-49e3-8fa3-78a6cdae76ee/full/!200,200/0/default.jpg","Painting"
"Study for ""Swing Landscape""","https://api.nga.gov/iiif/d0fccc7e-8629-41ab-9359-7aaa12cd9cce/full/!200,200/0/default.jpg","Painting"
"Summer","https://api.nga.gov/iiif/d0fda6e7-4de2-465c-b073-ed6a84282046/full/!200,200/0/default.jpg","Painting"
"The Mill in Winter","https://api.nga.gov/iiif/d12510f1-e64d-4081-a368-8147a3b95507/full/!200,200/0/default.jpg","Painting"
"Madame Bonnard","https://api.nga.gov/iiif/d12a43b2-3bca-49d2-bf25-7839dbf1be34/full/!200,200/0/default.jpg","Painting"
"Tiger and Snake","https://api.nga.gov/iiif/d12d7b5d-6e51-4e5a-af84-e55067bffc51/full/!200,200/0/default.jpg","Painting"
"Untitled","https://api.nga.gov/iiif/d12f95a8-bdee-4ea8-8315-1078890d327b/full/!200,200/0/default.jpg","Painting"
"Feathers","https://api.nga.gov/iiif/d181c587-88ae-4075-b19d-d83364c10447/full/!200,200/0/default.jpg","Painting"
"Boston Harbor","https://api.nga.gov/iiif/d15b57c6-ff87-459e-ab0f-ab9d80cbf35a/full/!200,200/0/default.jpg","Painting"
"A Painter's Studio","https://api.nga.gov/iiif/d16f5ad4-d9f8-498a-9242-8821c5522254/full/!200,200/0/default.jpg","Painting"
"James Cuthbert (?)","https://api.nga.gov/iiif/d14f279b-be3e-43fd-b515-74704db6dde1/full/!200,200/0/default.jpg","Painting"
"Still Life with Swan and Game before a Country Estate","https://api.nga.gov/iiif/d14f6eaf-17d8-4910-81d7-7c9ec210ccf8/full/!200,200/0/default.jpg","Painting"
"Black Light","https://api.nga.gov/iiif/d15293c8-60a7-438e-b262-6f4521501494/full/!200,200/0/default.jpg","Painting"
"The Marquise de Pezay, and the Marquise de Rougé with Her Sons Alexis and Adrien","https://api.nga.gov/iiif/d1b291fe-ea5b-4992-9dc9-a1d308dc77fe/full/!200,200/0/default.jpg","Painting"
"Saint Apollonia Destroys a Pagan Idol","https://api.nga.gov/iiif/d1eead36-4fdb-4e08-ac4d-50c91a4b8a00/full/!200,200/0/default.jpg","Painting"
"Eleanora O'Donnell Iselin (Mrs. Adrian Iselin)","https://api.nga.gov/iiif/d1a7b5db-d2f6-4835-8f72-57ee3fcc87b1/full/!200,200/0/default.jpg","Painting"
"The Roman Theater at Taormina","https://api.nga.gov/iiif/d1fa6937-25ce-4f4c-a414-91e99c098bf9/full/!200,200/0/default.jpg","Painting"
"The Veil of Veronica","https://api.nga.gov/iiif/d1d64cc8-a361-4e30-8f2d-eabccd8be744/full/!200,200/0/default.jpg","Painting"
"Four Macouchi Indians","https://api.nga.gov/iiif/d1d920f3-e25e-4c45-ab4b-2e15b0edabd5/full/!200,200/0/default.jpg","Painting"
"Charles IV of Spain as Huntsman","https://api.nga.gov/iiif/d1db37fa-194e-4347-a72a-8d325ce18362/full/!200,200/0/default.jpg","Painting"
"Little Girl with Pet Rabbit","https://api.nga.gov/iiif/d1dd8b19-417b-4a3b-923e-24ddac6fb09d/full/!200,200/0/default.jpg","Painting"
"Saint Bernard with Donor [obverse]","https://api.nga.gov/iiif/d20acee9-c24e-4d81-96c0-bb4d55efa42b/full/!200,200/0/default.jpg","Painting"
"Portrait of a Woman","https://api.nga.gov/iiif/d1efb8f5-64d8-4d14-975f-ff085ee722cb/full/!200,200/0/default.jpg","Painting"
"On the Bay of Naples","https://api.nga.gov/iiif/d25ae4f0-6e09-4ae3-9229-5d45ca3dec56/full/!200,200/0/default.jpg","Painting"
"The Finish","https://api.nga.gov/iiif/d23363f9-99f9-463f-9972-6b7503ae5e1a/full/!200,200/0/default.jpg","Painting"
"The Farm","https://api.nga.gov/iiif/d2472011-e463-44c9-bc5c-dff80fc71082/full/!200,200/0/default.jpg","Painting"
"The Church of Souain","https://api.nga.gov/iiif/d24bdec0-5069-4768-96bd-583ca9629c0f/full/!200,200/0/default.jpg","Painting"
"Portrait of a Lady","https://api.nga.gov/iiif/d21d0983-81c8-42bc-bdb9-fa7b9e4961a8/full/!200,200/0/default.jpg","Painting"
"Land","https://api.nga.gov/iiif/d2233434-ac9c-4e02-80c3-06f05b0d36fb/full/!200,200/0/default.jpg","Painting"
"Théodore Duret","https://api.nga.gov/iiif/d24df33e-1403-4e96-ad1b-b6f41a9e8c1a/full/!200,200/0/default.jpg","Painting"
"The Independent Voter","https://api.nga.gov/iiif/d25dd005-1a0a-470e-a0ab-25fe90f83400/full/!200,200/0/default.jpg","Painting"
"Woman in a Striped Dress","https://api.nga.gov/iiif/d2920459-884b-4c3a-995b-e30f4ddcca67/full/!200,200/0/default.jpg","Painting"
"Study of an Old Man","https://api.nga.gov/iiif/d277c2a7-190e-475a-bae9-f1cbd0b1218d/full/!200,200/0/default.jpg","Painting"
"Kaskaskia Chief, His Mother, and Son","https://api.nga.gov/iiif/d29a364c-53dc-4834-97c8-631b272351f6/full/!200,200/0/default.jpg","Painting"
"George Moore in the Artist's Garden","https://api.nga.gov/iiif/d285792e-0961-4900-af88-e10624689d79/full/!200,200/0/default.jpg","Painting"
"Saint Jerome Reading","https://api.nga.gov/iiif/d30baae3-1061-412e-afe4-f1201ed6a5ad/full/!200,200/0/default.jpg","Painting"
"Untitled","https://api.nga.gov/iiif/d33a6c7e-da9f-447e-9b26-1818d57fb8fc/full/!200,200/0/default.jpg","Painting"
"The Nativity","https://api.nga.gov/iiif/d33bbc5c-8152-4af1-9778-c3fc63020877/full/!200,200/0/default.jpg","Painting"
"Dishes with Oysters, Fruit, and Wine","https://api.nga.gov/iiif/d345149c-3d2d-4ffa-84ce-1c9f788244fc/full/!200,200/0/default.jpg","Painting"
"The American People Series #18: The Flag is Bleeding","https://api.nga.gov/iiif/d3568b82-51a0-4e03-9c3d-610ab877d607/full/!200,200/0/default.jpg","Painting"
"A Nurse and a Child in an Elegant Foyer","https://api.nga.gov/iiif/d32b8743-f62b-457b-ae42-aa6794cff8fd/full/!200,200/0/default.jpg","Painting"
"Omer Talon","https://api.nga.gov/iiif/d32bae92-8e05-4166-adcb-c7b93fb49c99/full/!200,200/0/default.jpg","Painting"
"Wivenhoe Park, Essex","https://api.nga.gov/iiif/d35b1ce8-99dc-44b4-bec7-daf204aa03f0/full/!200,200/0/default.jpg","Painting"
"Singerie: The Concert","https://api.nga.gov/iiif/d37ea8b5-76c6-4938-87b4-ab5ae0e1532d/full/!200,200/0/default.jpg","Painting"
"Woman in Black","https://api.nga.gov/iiif/d38113c4-9ddd-4584-90a0-93e63d33312b/full/!200,200/0/default.jpg","Painting"
"Sixth Station","https://api.nga.gov/iiif/d3932607-ef24-4886-90c2-ffab0c5ddfa5/full/!200,200/0/default.jpg","Painting"
"The Bathers","https://api.nga.gov/iiif/d3c2cb5b-1e83-484b-a743-13345e48aa7f/full/!200,200/0/default.jpg","Painting"
"The Campo di SS. Giovanni e Paolo, Venice","https://api.nga.gov/iiif/d37bc3dc-c3e0-4019-9725-f33404d7d5bc/full/!200,200/0/default.jpg","Painting"
"Marion Feasting the British Officer on Sweet Potatoes","https://api.nga.gov/iiif/d3a9cb09-4b14-4f03-9de7-7b6c69c455ca/full/!200,200/0/default.jpg","Painting"
"The Singing Party","https://api.nga.gov/iiif/d3b87c14-c6ac-4812-bafb-a9b2348cbbec/full/!200,200/0/default.jpg","Painting"
"Baron Graham","https://api.nga.gov/iiif/d3f3009b-a261-47c7-97ab-96e744f9a2d2/full/!200,200/0/default.jpg","Painting"
"A Pawnee Chief with Two Warriors","https://api.nga.gov/iiif/d3dbb5b9-0b71-4b7d-8ad2-18fcfdf06757/full/!200,200/0/default.jpg","Painting"
"The Biglin Brothers Racing","https://api.nga.gov/iiif/d3fd7cec-c658-469c-9db4-69522a38afcd/full/!200,200/0/default.jpg","Painting"
"Peasants in a Tavern","https://api.nga.gov/iiif/d3dcba8f-48e0-434e-a981-17b5b832a064/full/!200,200/0/default.jpg","Painting"
"Beach at Beverly","https://api.nga.gov/iiif/d3eac835-846e-40d8-864d-7f903e8a6f3c/full/!200,200/0/default.jpg","Painting"
"Leslie Pease Barnum","https://api.nga.gov/iiif/d4a69099-913e-4403-aa45-9008d53e4ff1/full/!200,200/0/default.jpg","Painting"
"Untitled (Seagram Mural)","https://api.nga.gov/iiif/d47fbdb8-ef69-463f-a6cd-226eaa1d9385/full/!200,200/0/default.jpg","Painting"
"Portrait of a Woman","https://api.nga.gov/iiif/d40b39f2-306d-48ca-8e14-10562e99c3e7/full/!200,200/0/default.jpg","Painting"
"Pink Alert","https://api.nga.gov/iiif/d465f771-0f24-45f1-a01c-2236399204b0/full/!200,200/0/default.jpg","Painting"
"May Night","https://api.nga.gov/iiif/d4673f4e-d582-45fe-9dda-5f47d012d553/full/!200,200/0/default.jpg","Painting"
"Agostina","https://api.nga.gov/iiif/d46d5175-9925-4dbe-b36f-d21c28bd2260/full/!200,200/0/default.jpg","Painting"
"Washington, the Mason","https://api.nga.gov/iiif/d50b902a-e81d-44b8-9f6e-e525585cc5f2/full/!200,200/0/default.jpg","Painting"
"The Annunciation","https://api.nga.gov/iiif/d4b9a4bb-32a9-4b47-9359-a3682aa9548e/full/!200,200/0/default.jpg","Painting"
"Glass and Checkerboard","https://api.nga.gov/iiif/d4ca2b12-bdf1-4360-a3de-4fb2b1927481/full/!200,200/0/default.jpg","Painting"
"The Taj Mahal","https://api.nga.gov/iiif/d4b24ae6-4e75-411c-8acf-f60165e5dc92/full/!200,200/0/default.jpg","Painting"
"A Girl with a Flower in Her Hair","https://api.nga.gov/iiif/d4b4de58-a63c-4336-8a16-923efd4830fc/full/!200,200/0/default.jpg","Painting"
"Ceremonial","https://api.nga.gov/iiif/d4e5502d-c8c2-4c48-b224-22d4a657ba2f/full/!200,200/0/default.jpg","Painting"
"Blackberries Spilling from Tin Cup","https://api.nga.gov/iiif/d50b9f65-4dc7-4436-847b-bf931d3ce12d/full/!200,200/0/default.jpg","Painting"
"Easter Sunday","https://api.nga.gov/iiif/d5131a31-8fb0-4fb8-a13f-e82af9b0d377/full/!200,200/0/default.jpg","Painting"
"Mishap at the Ford","https://api.nga.gov/iiif/d53b759e-fc4b-4726-8213-deee3542fa73/full/!200,200/0/default.jpg","Painting"
"U.S. Mail Boat","https://api.nga.gov/iiif/d51fc546-ed53-4df7-ba6c-8006b388812c/full/!200,200/0/default.jpg","Painting"
"Scenes from the Passion of Christ: The  Agony in the Garden [left panel]","https://api.nga.gov/iiif/d525e201-d47c-40ed-9309-1d44ed1ff1ab/full/!200,200/0/default.jpg","Painting"
"Shore of the Essequibo","https://api.nga.gov/iiif/d570ae6c-9f2f-4d78-95af-152e4a451dc9/full/!200,200/0/default.jpg","Painting"
"Untitled (two women before a cityscape)","https://api.nga.gov/iiif/d5577a96-779b-4695-a1f9-afffc6ce7516/full/!200,200/0/default.jpg","Painting"
