,title,image_id,medium_display
3991,Treatise on Fortification and Treatise on Measurement,9013f47a-581a-e364-f555-c5c6e92e354f,Book with woodcuts and letterpress in black on ivory laid paper
3992,St. Philip,cda0f459-3d6d-28e2-7960-5f447acc91df,Engraving in black on ivory laid paper
3993,The Small Woodcut Passion,9c952b7a-aa37-1614-6909-10ca9afb6d8f,"Woodcut and letterpress in black, with additions in pen and brown ink on cream laid paper, in modern full red calfskin, sewn on raised bands, with blind fillets around inner-edges of boards, blind lines and gold titling on the spine, and hand-sewn silk headbands"
3994,Knight and Landsknecht,235bd42a-0f4f-b402-0683-028c334c9afc,Woodcut in black on ivory laid paper
3995,"St. Peter and St. John Healing the Cripple, from The Engraved Passion",6b4ea092-0c22-5bcc-5fe9-b32cae0cfa28,Engraving in black on ivory laid paper
3996,"Resurrection, from The Engraved Passion",f8089406-c598-ae16-ff4e-9c6f8bf4753a,Engraving in black on ivory laid paper
3997,"Harrowing of Hell; Christ in Limbo, from The Engraved Passion",bdd5c00a-c48c-d154-ded9-75af4fce11bf,Engraving in black on ivory laid paper
3998,"Deposition, from The Engraved Passion",82b86609-75ad-cead-7d46-f0f7fd7c20c1,Engraving in black on ivory laid paper
3999,"Bearing of the Cross, from The Engraved Passion",611443e0-4c3b-e5ff-2f39-694ef3f7ffc2,Engraving in black on ivory laid paper
4000,"Pilate Washing his Hands, from The Engraved Passion",2be17f41-7888-4ce9-8074-0be1862ddbe6,Engraving in black on ivory laid paper
4001,"Ecce Homo, from The Engraved Passion",75ac483f-31eb-6083-bd0e-453569f52049,Engraving in black on ivory laid paper
4002,"Christ Crowned with Thorns, from The Engraved Passion",c4304daa-5e6e-7d7f-a653-b0cb76dc6f3c,Engraving in black on ivory laid paper
4003,"Flagellation, from The Engraved Passion",09e649e5-2ac6-d8a0-30d2-607a56c5911a,Engraving in black on ivory laid paper
4004,"Christ Before Pilate, from The Engraved Passion",304d6800-9875-8900-d623-e661d947469f,Engraving in black on ivory laid paper
4005,"Christ before Caiaphas, from The Engraved Passion",5943b2a7-7437-a785-29de-cb0714049b92,Engraving in black on ivory laid paper
4006,"Crucifixion, from The Engraved Passion",83b93cf1-0ddc-40b6-d6a1-80f53af3fd07,Engraving in black on ivory laid paper
4007,"Man of Sorrows by the Column, frontispiece from The Engraved Passion,",02971271-e473-b9a5-4764-b29cdc3902e8,Engraving in black on ivory laid paper
4008,"Betrayal of Christ, from The Engraved Passion",f44f8346-1331-a0cc-6a3a-b74bd96c4c5c,Engraving in black on ivory laid paper
4009,"Agony in the Garden, from The Engraved Passion",128f4d59-2747-5c34-7857-800b31a80447,Engraving in black on ivory laid paper
4010,"Lamentation of Christ, from The Engraved Passion",c36e50fa-9ab5-7ef7-885d-a913ce47da5e,Engraving in black on ivory laid paper
4011,The Fruit Vendor,d51b8a23-ca14-298b-1004-52f4dc4925b1,"Gouache, over graphite, on white wove paper laid down on white wove paper"
4012,The Abduction of Proserpine on a Unicorn,5576fe56-5951-5dc3-2385-8a26c64fa677,Etching in black on off-white laid paper
4013,Madonna Queen of Angels,b529abaa-0b75-24b1-a651-d475b9373e69,Woodcut in black on ivory laid paper
4014,St. George on Horseback,068363dd-2103-82b5-6c4a-7d95edcffb76,Engraving in black on ivory laid paper
4015,The Trinity (The See of Grace),8c267fb8-dfe0-d947-5fa7-95d6b9fe25bc,Woodcut in black on ivory laid paper
4016,"The Third Knot, tipped into The Painter's Manual and other texts",fffbb7b6-1dd1-7851-9ef8-8554d611486e,"Woodcut in black on ivory laid paper, tipped into book of woodcuts and letterpress on cream laid paper, in full alum-tawed pigskin over beveled wooden boards, sewn on raised thongs, blind tooled ‘all-over’ with small tools, with two brass hook-clasp fastenings and hand-sewn headbands"
4017,María Izquierdo,a5ed8247-1427-586e-d37c-6bdc04948350,Oil on canvas
4018,"The Flagellation, from The Large Passion",cb751702-c50c-7e6a-1baf-f94bd7de5135,Woodcut in black on ivory laid paper
4019,"The Deposition, from The Large Passion",1f009dac-9fc7-7326-2782-818fb9f15d19,Woodcut in black on ivory laid paper
4020,"The Four Horsemen of the Apocalypse, from The Apocalypse",5d017b13-70a8-7b6a-1c2c-ef69d0f7dbb2,Woodcut in black on ivory laid paper
4021,The Desperate Man,521f08e6-997f-e73f-cb48-18313b697dbb,Etching in black on ivory laid paper
4022,Sudarium Spread Out by an Angel,5098f758-ceba-8a30-7fcc-0cf690a3fb3b,Etching in black on ivory laid paper
4023,"The Holy Family with St. John, the Magdalen and Nicodemus",dd318ebc-5c19-9cdb-abef-c8e5541a7146,Drypoint in black on ivory laid paper
4024,"Saints Nicholaus, Ulrich, and Erasmus",a1ebdfe3-b9e1-720c-ad32-396abe3012c9,Woodcut in black on ivory laid paper
4025,Elector Frederick the Wise of Saxony,fc240383-f0f4-b301-9d31-3c22929c631f,Engraving in black on ivory laid paper
4026,Adam and Eve,910855f0-a558-4e31-8e88-c0f2694ddbea,Engraving in black on ivory laid paper
4027,"The Virgin on the Crescent, from The Life of the Virgin",e1cf9c55-cdd4-865a-5399-44598b38f8b8,Woodcut in black on ivory laid paper
4028,The Martyrdom of John the Baptist,b04c2fee-2f61-6e90-1745-ce3df335d7ab,Woodcut in black on ivory laid paper
4029,Salome Presenting the Head of John the Baptist to Herodias,065860d9-5f2c-081d-4d7c-f3d3a0d897fd,Woodcut in black on ivory laid paper
4030,Woman with a Bird Cage,dc9af737-9245-f432-8507-88b20daa4a4a,Oil on canvas
4031,"Christ, Man of Sorrows, Mocked by a Soldier, from The Large Passion",c9dec779-1c41-b2da-7938-b1651dc224b4,Woodcut in black on cream laid paper
4032,The Holy Family with Two Angels in a Vaulted Hall,3fff8ae1-0a95-ae1a-db9c-433978b5b1e4,Woodcut in black on ivory laid paper
4033,The Men's Bath,a7a473af-2ce0-4390-2fac-403179c9f326,Woodcut in black on buff laid paper
4034,Coat of Arms of Wilhelm and Wolfgang Rogendorf,e231a138-7429-9e96-dddf-62cc8b25a9f3,Lithograph in black on ivory wove paper
4035,"Glorification of the Virgin, from The Life of the Virgin",4bb89ee8-0b33-8c2b-f07d-b99e58690acd,Woodcut in black on tan laid paper
4036,"Assumption and Coronation of the Virgin, from The Life of the Virgin",c6c5f23f-3abb-455b-6a82-4b1b0fe3a07a,Woodcut in black on tan laid paper
4037,"The Death of the Virgin, from The Life of the Virgin",87af2eef-2188-1c4f-c950-8ca19450d7f5,Woodcut in black on tan laid paper
4038,"Christ Taking Leave of His Mother, from The Life of the Virgin",d59b349b-591b-0c4a-6c31-6f261caa7bfe,Woodcut in black on tan laid paper
4039,"Christ Among the Doctors, from The Life of the Virgin",588f2d4b-0b2a-e683-05bd-dcc981cc3d62,Woodcut in black on ivory laid paper
4040,"The Holy Family in Egypt, from The Life of the Virgin",63882c16-fee4-d87e-d888-b9fc7e586e87,"Woodcut in black on ivory laid paper, discolored to gray"
4041,"The Presentation of Christ in the Temple, from The Life of the Virgin",dd39ee66-cc17-a819-8827-a0d6f1536802,Woodcut in black on tan laid paper
4042,"The Adoration of the Magi, from The Life of the Virgin",43f0f20a-216c-a06f-efee-4c1c9b3e621f,Woodcut in black on tan laid paper
4043,"The Circumcision of Christ, from The Life of the Virgin",a0420101-d7a1-8af0-04fd-0c1f4e10a8bd,Woodcut in black on tan laid paper
4044,"The Visitation, from The Life of the Virgin",41f9e4c8-225a-f41d-95dc-6e3797a67530,Woodcut in black on tan laid paper
4045,"The Betrothal of the Virgin, from The Life of the Virgin",1622227c-67f7-7221-ea6c-d16293ba32da,Woodcut in black on ivory laid paper
4046,"The Presentation of the Virgin in the Temple, from The Life of the Virgin",f6cb176c-875d-ced6-868d-146fb39e9779,Woodcut in black on tan laid paper
4047,"Joachim and St. Anne Meet at the Golden Gate, from The Life of the Virgin",147b88cf-fd96-b7b7-31d4-ab8c7c7ae62c,Woodcut in black on tan laid paper
4048,"The Rejection of Joachim's Offering, from The Life of the Virgin",ca9f982f-b23e-5822-08df-81b142a9c16f,Woodcut in black on buff laid paper
4049,"The Virgin on the Crescent, from The Life of the Virgin",d00afcf4-db45-eeb8-d9c9-c045f75729e5,Woodcut in black on tan laid paper
4050,"The Adoration of the Shepherds, from The Life of the Virgin",056f8bad-e12d-d832-3eaa-ea47ffe8f740,Woodcut in black on tan laid paper
4051,"The Bearing of the Cross, from The Large Passion",2c9ea433-874c-38bd-4190-041ff49044d0,Woodcut in black on ivory laid paper
4052,"Ecce Homo - The Presentation of Christ, from The Large Passion",92d31475-5f88-aca9-8c5e-22b99af5bca2,Woodcut in black on ivory laid paper
4053,"The Betrayal of Christ, from The Large Passion",d6823202-1538-4a85-9684-5c021dd3ec5e,Woodcut in black on ivory laid paper
4054,"Agony in the Garden, from The Large Passion",30a28047-a9ac-c836-78fd-03817ffd48bf,Woodcut in black on ivory laid paper
4055,The Monstrous Sow of Landser,6a100f54-42b1-0135-24b0-e4390e4a689c,Engraving in black on ivory laid paper
4056,The Bag-Piper,16f53eb9-edfd-9f0c-5346-f77a585fd537,Engraving in black on ivory laid paper
4057,Three Peasants in Conversation,39451c0f-7df6-4dfd-ee89-2f81f810aab1,Engraving in black on ivory laid paper
4058,Oriental Family,fe96c604-4fa5-b83a-2a34-b7161a66abdf,Engraving in black on ivory laid paper
4059,The Small Courier,d0fa67f9-e446-d71f-0354-1efd48421517,Engraving in black on ivory laid paper
4060,Fortune,ee1a2daf-bc78-54c5-4ef2-8a914058dbf8,Engraving in black on ivory laid paper
4061,Three Putti with Shield and Helmet,f82d4353-066c-bd66-8006-f9791b92ccc8,Engraving in black on cream laid paper
4062,St. Sebastian Bound to the Column,4d4306ae-0834-e608-38fc-4da1f1accf29,Engraving in black on ivory laid paper
4063,St. George on Foot,54a72f3e-8b90-4bf0-9e89-d18473bd2591,Engraving in black on cream laid paper
4064,St. Christopher Facing To The Right,df148e4f-2708-3fea-3a02-86c963b1bc9a,Engraving in black on ivory laid paper
4065,St. Paul,a23043de-e944-9f72-ecb6-51b1d6503167,Engraving in black on ivory laid paper
4066,Bearing of the Cross,,Engraving on paper
4067,The Temptation of the Idler (The Dream of the Doctor),1a93dbd6-83dc-79eb-4ceb-33ade3417693,Engraving in black on ivory laid paper
4068,The Large Horse,917f1876-39cb-d383-56a6-f2ae903723ff,Engraving in black on ivory laid paper
4069,Agony in the Garden,b587d9b2-31b0-c95f-1c36-708e45b69a3e,Etching in black on ivory laid paper
4070,Madonna Nursing,96bb8486-9c9d-b938-675b-aa68f4cf7baa,Engraving in black on ivory laid paper
4071,The Peasant and His Wife at Market,4b84794c-d48a-066f-2b66-c5fb293cbc5b,Engraving in black on off-white laid paper
4072,Madonna on a Grassy Bank,577bfd19-d39e-b4e1-26f9-bc5ab1b3a94b,Engraving on ivory laid paper
4073,The Ill-Assorted Couple,75fed430-28fb-b4b2-3d8b-42d01064d311,Engraving in black on ivory laid paper
4074,Ulrich Varnbüler,b3c1b43f-e0ad-c607-fd2e-310176347782,Woodcut in black on ivory laid paper with added brown and sepia tone blocks
4075,The Last Supper,1de17ac6-04d2-201e-3304-a942a7200ec7,Woodcut in black on ivory laid paper
4076,Crucifixion,446813a1-45a3-1970-6b57-f965428d917e,Engraving in black on ivory laid paper
4077,Woman in Mauve,fd5b96f4-06d4-0eaa-2636-2ce5a5901c56,Color lithograph on paper
4078,"Christ Taking Leave of His Mother, from The Small Woodcut Passion",84fd3c41-b100-182e-f2c9-831fa0acc409,Woodcut in black on ivory laid paper
4079,"The Visitation, from The Life of the Virgin",71dd9ab8-f9ac-b9c1-5b88-2559f1ad5a84,Woodcut in black on ivory laid paper
4080,"The Annunciation, from The Life of the Virgin",58fe2519-3a3d-5de8-2e90-8b7b3f1a9e33,Woodcut in black on ivory laid paper
4081,"The Congress and Double Betrothal at Vienna, from The Triumphal Arch of Maximilian I",132a7fbd-520f-3721-0716-3d0c2c84c94d,Woodcut in black on ivory laid paper
4082,The Rhinoceros,c79f8e3c-e599-884a-b2f1-bb9d4f01a0a2,Woodcut in black on ivory laid paper
4083,The Bag-Piper,33b86884-0cd2-b109-7a9f-99f6f4ee5e4e,Engraving in black on ivory laid paper
4084,Witch Riding Backwards on a Goat,5d35c769-e90e-10a4-88f9-9c56f1ea0bef,Engraving in black on ivory laid paper
4085,Madonna with the Swaddled Infant,b2f800c5-96e8-a868-0642-e934d0929251,Engraving in black on ivory laid paper
4086,Madonna with the Monkey,21585e9e-0f7f-5c34-7696-51c39761a3ac,Engraving in black on ivory laid paper
4087,Madonna with the Pear,36aff291-7a35-7c8a-0d82-bd23645ee2ab,Engraving in black on ivory laid paper
4088,The Virgin on the Crescent,eb4ee61b-4cf7-a922-36ad-27a89e47ec2b,Engraving in black on cream laid paper
4089,The Virgin with the Dragonfly,3fab163b-cb11-65f7-5037-8c048901979a,Engraving in black on ivory laid paper
4090,Madonna on a Grassy Bank,b63a30d1-8c92-5594-64df-b2dca17d5920,Engraving in black on ivory laid paper
4091,Madonna by the Tree,6dc84912-c02d-688e-fbd7-523c48aa5be9,Engraving in black on ivory laid paper
4092,The Virgin on the Crescent with a Diadem,65d37f12-b02f-87f6-f598-e55092a1c036,Engraving in black on ivory laid paper
4093,The Virgin on a Crescent with a Crown of Stars and a Scepter,f6407622-f695-9e13-6381-e856bc1c0701,Engraving in black on ivory laid paper
4094,The Virgin on the Crescent with a Crown of Stars,91f8cfa7-ca1c-8111-24d2-b3e98da9a593,Engraving in black on cream laid paper
4095,Madonna Crowned by Two Angels,d41325fa-1fcf-e65c-c9ff-ef44ab05db62,Engraving in black on ivory laid paper
4096,Madonna Crowned by One Angel,d56ae6e4-fe20-49c4-e673-ce15f62586a9,Engraving in black on ivory laid paper
4097,Madonna by the Wall,9b032d5a-7d3e-066f-ddd1-3783c405f75d,Engraving in black on ivory laid paper
4098,Sudarium Displayed by Two Angels,f1be057f-7f79-302a-638a-6666c1339e80,Engraving in black on off-white laid paper
4099,The Standard Bearer,1bf87beb-e072-b5ee-eba9-7b7ec9377a78,Engraving in black on ivory laid paper
4100,Satyr Family,80a47f69-e05f-4d78-80e7-2d3934e66848,Engraving in black on off-white laid paper
4101,St. Jerome Penitent in the Wilderness,280511d3-f08c-8674-645f-a5f1cdc0b8ad,Engraving in black on cream laid paper
4102,St. Jerome in His Study,7811621e-14ca-48cf-1f50-3f2d32ba831c,Engraving in black on ivory laid paper
4103,Saint Eustace,d4b22413-a2e4-0e63-443f-49fe759147fc,Engraving in black on ivory laid paper
4104,St. Christopher Facing to the Left,146a0c1a-4f31-cbd8-d506-142a9aef946e,Engraving in black on ivory laid paper
4105,St. Anthony,f7c0d12c-517f-745a-fb5f-b1e17966c912,Engraving in black on ivory laid paper
4106,The Prodigal Son Amid the Swine,3adb71ad-f680-8153-18fc-61e5b8c6eff0,Engraving in black on ivory laid paper
4107,Nativity,45580c20-e5ed-8c36-9fb8-85d617fcc902,Engraving in black on ivory laid paper
4108,Melencolia I,509681b4-1348-6335-f7e5-9a30b62d3b27,Engraving in black on ivory laid paper
4109,The Small Horse,7772830d-8010-b8a2-65c1-a8e90c5ccd13,Engraving in black on ivory laid paper
4110,Lady on Horseback and Landsknecht,217bbc8f-0ee2-1d4a-55dc-41a89f85581c,Engraving in black on tan laid paper
4111,"Knight, Death, and the Devil",8934e3e4-a147-3398-c22e-429f619f3921,Engraving in black on ivory laid paper
4112,Sol Justitiae (The Judge),84d6be88-529c-9af3-e6bf-d62a242e825f,Engraving in black on off-white laid paper
4113,The Cook and his Wife,7781f12a-29a1-4720-9595-16b8866d591f,Engraving in black on ivory laid paper
4114,Nemesis,1d97a49f-f644-b9be-fbbf-923ca8f92add,Engraving in black on ivory laid paper
4115,"Frederick the Wise, Elector of Saxony",5a47c2a9-742f-d289-8d1a-34d6ad86bb7a,Engraving in black on ivory laid paper
4116,Erasmus of Rotterdam,261affb6-4043-0706-08ff-7a7880e6c651,Engraving in black on ivory laid paper
4117,Coat of Arms with a Skull,743c05c6-f437-12a2-af19-e29eb97bf207,Engraving in black on ivory laid paper
4118,Coat of Arms with Lion and Rooster,4c809f8d-ecde-4dd7-cb7b-fe25d1a79872,Engraving in black on ivory laid paper
4119,Agony in the Garden,5bf44785-7fb4-6a09-6eac-7143e0fb81e3,Etching in black on ivory laid paper
4120,The Sea Monster,766fc414-4811-e772-fe6e-b80b5b73824c,Engraving in black on ivory laid paper
4121,Landscape with Cannon (The Great Cannon),2221e194-d056-f583-517f-7128e4643587,Etching in black on ivory laid paper
4122,"The Presentation of the Virgin in the Temple, from The Life of the Virgin",d171a011-5d24-775a-2755-50943089d3e1,Woodcut in black on ivory laid paper
4123,Hercules Conquering the Molionide Twins,4200830c-bb87-f2a3-4643-ed033654d359,Woodcut in black on ivory laid paper
4124,Young Couple Threatened by Death (The Promenade),facf084f-ae8d-d888-c3a4-d7d03f973698,Engraving in black on ivory laid paper
4125,Landscape,211741c9-8c08-9f9f-f8be-80db7b28b211,Oil on canvas
4126,Saint Christopher,c2921843-db31-4b78-622b-c40a2f0c330b,Woodcut in black on ivory laid paper
4127,Ecce Homo,d7f461f9-0b2c-8987-fd1b-e0c87dca085c,Engraving on ivory laid paper
4128,Young Bull,d2529576-bbf0-c631-6f8c-659e825c552d,Pen and black ink on ivory laid paper
4129,Portrait of Ulrich Varnbüler,23212978-e4a7-0792-3afb-5e6b2fd821d5,Woodcut in black on ivory laid paper
4130,The Martyrdom of St. Catherine,1ef960d9-63b7-bd1c-3801-a8b1086a37ea,Woodcut in black on ivory laid paper
4131,"Assumption and Coronation of the Virgin, from The Life of the Virgin",27f55439-925c-35b6-dfe7-fafe98d01d00,Woodcut in black on ivory laid paper
4132,The Peasant and His Wife at Market,cb5799d9-8801-a37c-76de-bba96d754ef3,Engraving in black on ivory laid paper
4133,Hercules at the Crossroads (Jealousy),091aa543-c904-baa9-c171-c5bf562de9af,Engraving in black on off-white laid paper
4134,St. Sebastian at the Column,5f1f65c9-3278-7a07-1201-6216d1db9694,Engraving in black on ivory laid paper
4135,The Holy Family with Three Hares,eda65f93-6dbe-918b-53b5-0b1b3de6279a,Woodcut in black on off-white laid paper
4136,Samson Rending the Lion,fa17cb69-4044-826c-9b97-cc036275361a,Woodcut in black on ivory laid paper
4137,"The Resurrection, from The Large Passion",37a63be3-47fa-8fe6-d2e7-4c34c36daddf,Woodcut in black on ivory laid paper
4138,"The Harrowing of Hell - Christ in Limbo, plate nine from The Large Passion",dfb8c120-2408-4f5d-1714-626ca64fe7aa,Woodcut in black on ivory laid paper
4139,"The Deposition of Christ, from The Large Passion",472e43e6-9992-36a2-5c11-ca0ea559624a,Woodcut in black on ivory laid paper
4140,"The Lamentation, from The Large Passion",ce36d103-0a28-b409-d441-6ee7806e835f,Woodcut in black on ivory laid paper
4141,"The Bearing of the Cross, from The Large Passion",0f0eaa2c-e90f-5ae4-5f02-229eef750f72,Woodcut in black on ivory laid paper
4142,"Ecce Homo - The Presentation of Christ, from The Large Passion",df74c109-8dfe-b3ff-b5df-98963bab5d76,Woodcut in black on ivory laid paper
4143,"The Flagellation, from The Large Passion",05e27f95-b11e-4a3e-b7df-29bac105db4a,Woodcut in black on ivory laid paper
